Fecha & Hora;PM10 (ug/m3);SO2  (ug/m3);Vel Viento  (m/s);Dir Viento (Grados);Temperatura (C°);Humedad (%)
43535,95833;41;0,655;0,8;167,9;25,4;69
43536;66,7;0,655;0,8;209,9;24,4;74,1
43536,04167;48,8;0,655;1;177,2;23,6;75,1
43536,08333;27,9;0,576;1,1;238,8;23,3;75,7
43536,125;30,7;0,55;0,7;222,1;23;77,6
43536,16667;26,5;0,445;0,9;216,7;23,1;77,9
43536,20833;28,2;0,576;0,6;156,5;23,6;78,7
43536,25;52,8;0,943;0,8;220;23,3;79,1
43536,29167;83,3;0,733;0,9;231,9;22,8;83,2
43536,33333;55,7;0,969;1;214;22,1;89,1
43536,375;34,2;0,864;1;205,3;22,1;90,9
43536,41667;31;0,759;0,7;123,4;22,7;90,5
43536,45833;21,6;0,707;1;154,2;23,4;83
43536,5;23,1;0,785;1,1;106,1;25;76,6
43536,54167;31,4;0,864;2,1;147,2;25,6;74,4
43536,58333;43,4;0,916;1,6;133,3;26,2;72,7
43536,625;32,6;0,864;1,4;120;27,3;67,8
43536,66667;46,8;0,969;1,6;146;27;69,1
43536,70833;57,1;0,864;1,2;181,2;26,8;69,8
43536,75;39,9;0,838;0,7;226,1;26,8;70,5
43536,79167;54,4;1,1;1,1;180,1;26,3;72,7
43536,83333;74,1;1,074;1,1;245,7;25;78,5
43536,875;78,4;1,204;1;225,7;24,2;81,7
43536,91667;66,4;1,021;1,2;247;23,3;83,6
43536,95833;48;0,995;1;238,1;22,9;84,1
43537;38,9;0,89;0,9;249,4;22,6;84,8
43537,04167;32;0,864;0,7;232,3;22,3;84,8
43537,08333;30;0,864;0,7;204,3;22,1;85,4
43537,125;28;0,838;0,4;162,7;21,7;86,7
43537,16667;41,9;0,681;0,8;238,1;21,6;87,3
43537,20833;27,7;0,785;0,6;209;21,9;86,6
43537,25;46,5;0,838;0,5;207,4;22,3;86,4
43537,29167;65,1;1,414;0,7;119,9;22,4;86,8
43537,33333;77,3;1,152;0,9;224,2;22,8;84,7
43537,375;69;1,728;0,7;115,7;23,7;82,8
43537,41667;119;1,938;1,1;147,6;25,8;76
43537,45833;120,1;2,199;1,4;117,9;27,8;66,9
43537,5;71,3;2,199;1,6;127,9;29,3;59,6
43537,54167;52,3;2,068;1,5;131,8;30,2;56,5
43537,58333;57,3;1,833;1,6;100;31,3;52,2
43537,625;70,5;1,545;3,3;273,6;31,3;51,1
43537,66667;21,7;0,969;4,2;310,6;30,9;50,6
43537,70833;16,4;0,969;5,9;301,9;29,4;55,6
43537,75;25,8;0,943;6,3;301,1;28,1;58,6
43537,79167;18,7;0,943;5,5;302,8;27,3;61,3
43537,83333;25,1;1,047;4,4;305,3;27,3;61,6
43537,875;19;1,074;2,3;271,5;27,5;61,1
43537,91667;30,3;1,204;1;214,7;26,9;65,8
43537,95833;50,7;1,571;0,6;118,2;26,1;69,4
43538;50,9;1,283;0,6;215,2;25,2;73,6
43538,04167;39,6;1,283;0,5;107,7;24,7;75,6
43538,08333;36,2;1,074;1;116,6;24,3;77,4
43538,125;39,2;0,969;0,9;175,5;23,9;79,3
43538,16667;35,9;1,152;2;253,2;23,5;81,1
43538,20833;ND;ND;ND;ND;ND;ND
43538,25;ND;ND;ND;ND;ND;ND
43538,29167;ND;1,335;1,5;192,6;21,2;94,1
43538,33333;ND;1,257;1,2;179,7;20,8;94,5
43538,375;ND;1,519;0,6;95,4;21,2;95,1
43538,41667;31,9;1,728;0,7;153;21,6;95,6
43538,45833;34,2;1,807;1,3;64,7;21,4;95,7
43538,5;23,5;1,65;1;76,1;22,2;95
43538,54167;43,6;1,859;1,4;140,3;23,5;89,9
43538,58333;53,6;1,833;1,1;186,3;24,6;82,2
43538,625;25;1,492;1,3;173;26,3;70,6
43538,66667;45,8;1,911;1,3;219,4;27,2;68,3
43538,70833;34,8;1,126;3,3;313,4;26,9;62,5
43538,75;10,1;1,257;2,3;278,6;26,2;65
43538,79167;20,6;1,152;2,9;317,6;25,4;64,6
43538,83333;12,4;1,126;1,4;253,3;25;65,2
43538,875;26,7;1,283;0,9;225,9;23,7;74,5
43538,91667;52;1,597;0,8;228,8;23,3;78,2
43538,95833;56,3;1,65;0,9;164;23,2;80,3
43539;61,4;1,597;0,8;242,5;22,9;81,3
43539,04167;37,2;1,466;0,7;204,8;22,2;84,5
43539,08333;25,7;1,335;0,8;190,1;21,8;85,3
43539,125;17,4;1,021;0,6;186,2;22;83,9
43539,16667;23,2;0,995;0,4;160,4;21,8;85,6
43539,20833;34,2;0,89;0,9;240,5;21,1;88
43539,25;29;1,597;0,8;234,6;20,8;87,8
43539,29167;50,5;1,388;0,4;198,8;21,1;86,7
43539,33333;79,5;1,571;0,9;237,5;21,7;85,5
43539,375;96,5;1,728;0,8;99,3;23,2;78,8
43539,41667;69,6;1,676;1,1;147,4;24,7;75,4
43539,45833;50,7;3,299;1,5;141,2;26,4;67,8
43539,5;40,8;2,566;1,2;117,5;27,6;63,8
43539,54167;40,2;2,278;1,4;147,7;28,3;60,6
43539,58333;36,6;2,042;1,4;189,5;29,7;55,5
43539,625;29,1;1,676;1,3;179,8;30,4;51,8
43539,66667;36;1,571;1,7;148,6;30,8;52,1
43539,70833;49,5;1,702;1,2;166,6;29,9;53,9
43539,75;45,4;1,231;2,7;303,9;28,9;56,8
43539,79167;35,4;1,231;4,4;304,2;27,2;60,7
43539,83333;22;1,074;4,9;294,5;26,7;62,4
43539,875;18,6;1,021;2,5;265,1;26,7;61,4
43539,91667;17,1;1,126;1,4;214,5;26,6;62,1
43539,95833;36,8;1,309;0,7;171;25,7;69,9
43540;61,3;1,152;0,7;158,1;25;73,4
43540,04167;50,9;1,257;0,5;126,6;24,2;78,4
43540,08333;50,8;1,074;0,5;164,2;23,6;80,4
43540,125;39;0,969;0,7;174,6;23,5;81,6
43540,16667;41,1;0,969;0,6;205,4;23,3;83,3
43540,20833;39,5;0,864;0,7;227,5;22,7;85,2
43540,25;43,7;0,943;0,8;218,8;22,6;85,6
43540,29167;43,4;1,1;0,6;219,2;22,9;84,6
43540,33333;60,4;1,257;0,6;250,3;23,6;82,6
43540,375;71,3;1,519;1;112,8;24,8;77,8
43540,41667;107,5;1,964;1,2;125,4;26,6;69,2
43540,45833;59,5;2,461;1,6;140,9;28,1;62,4
43540,5;41,4;2,147;1,3;131,1;29,5;57,6
43540,54167;44,9;2,173;1,7;105,2;30,8;52,6
43540,58333;51;2,042;1,8;142,4;32,3;47,8
43540,625;71,2;1,545;3,5;297,2;31,8;50,3
43540,66667;37,8;1,074;4,7;302,5;31,3;49,5
43540,70833;19,8;0,995;5,4;304,1;30;52,9
43540,75;24,8;1,021;5,7;304,1;28,4;58,2
43540,79167;23,7;1,074;4,9;300,3;27,9;59,2
43540,83333;18,7;0,995;3,1;289,9;28;58,2
43540,875;23,8;1,178;1,6;232,7;27,6;61,1
43540,91667;44,6;1,335;1,2;189,7;27;63,8
43540,95833;39,8;1,178;0,8;190,8;26,6;66,5
43541;53,6;1,204;0,8;214,4;25,5;72,7
43541,04167;62,1;1,126;0,8;231,1;25,3;74,3
43541,08333;45,9;0,969;1;106;25,1;74,9
43541,125;43,2;1,126;0,6;140,9;24,5;78
43541,16667;43,6;0,916;1;170,8;24;80,2
43541,20833;25,7;0,916;0,9;194,5;24,3;77
43541,25;35,1;0,89;1;215,4;24,3;78,3
43541,29167;40,4;1,178;0,8;111,2;23,9;82,8
43541,33333;61,9;1,204;0,7;113,2;23,9;85,1
43541,375;58,2;1,021;1;233,1;24,4;81,6
43541,41667;53,3;1,283;0,7;205,6;25,4;76,1
43541,45833;47,6;1,78;1,3;94,1;27,1;69,2
43541,5;59,8;2,068;1,3;125,8;28,2;64,3
43541,54167;59;2,644;1,6;136,3;29,5;59,2
43541,58333;49,1;2,906;1,8;138,8;31,1;52,2
43541,625;45,2;2,592;1,6;152,5;31,4;50
43541,66667;44,9;1,78;1,8;201,9;31,1;52,2
43541,70833;45,3;1,152;4,3;316;29;58,7
43541,75;25,7;1,178;5;309,5;27,8;60,4
43541,79167;23,2;0,995;5,2;306;26,9;62
43541,83333;24,3;1,1;4,1;303,4;26,9;61,6
43541,875;17,2;1,074;1,9;231,6;27,1;60,6
43541,91667;28,8;1,388;0,5;157,1;26,3;65,5
43541,95833;65,1;1,309;0,8;234,7;25,6;70,1
43542;52,8;1,178;0,5;190,4;25,1;73,8
43542,04167;46,1;1,178;0,5;139,6;24,6;77
43542,08333;46,9;1,021;0,5;176;24;80,5
43542,125;34,5;0,943;0,6;200;23,3;83,3
43542,16667;35,2;0,838;0,9;235;22,8;84,2
43542,20833;28,1;0,916;0,8;228,8;22,9;83,2
43542,25;38,1;1,257;0,5;190,2;23,2;82,5
43542,29167;61,3;1,44;0,5;133;23,5;81,6
43542,33333;76,2;1,545;0,9;212,2;23,5;82
43542,375;80,6;1,728;1,4;207,6;24,7;76,6
43542,41667;64;2,88;1,6;163,4;27,2;66,1
43542,45833;41,1;3,273;1,5;133,6;28,7;60,7
43542,5;42;2,828;1,7;136,6;29,5;58,2
43542,54167;55,8;1,859;3;248,2;29,3;57
43542,58333;27,7;1,335;5,3;323;29,6;54,3
43542,625;4,5;1,047;5,8;319,7;29,1;55,2
43542,66667;12,1;1,047;6,4;306,4;28,2;56,5
43542,70833;15,3;0,89;5,9;309;26,9;59,9
43542,75;19,3;1,047;4,5;263,1;26,7;61
43542,79167;43,8;1,362;2;258;25,4;69
43542,83333;34,5;1,231;1,7;263,5;24,8;70,7
43542,875;53;1,178;1,9;230,9;23;85
43542,91667;23,8;1,021;1,2;236,3;22,6;86,5
43542,95833;14,4;1,074;1,1;220,5;22,3;89,1
43543;29,3;0,89;0,7;202,9;21,9;91,1
43543,04167;14,4;0,838;0,9;223,7;21,8;92
43543,08333;8,9;0,681;1;233,3;21,6;92,5
43543,125;5,6;0,759;0,6;224,3;21,4;92,4
43543,16667;14,1;0,916;0,5;217,9;21,3;93,4
43543,20833;16,3;0,916;0,9;221,8;21,2;94,1
43543,25;14,6;1,021;0,5;175,8;21,5;94,2
43543,29167;25,1;1,309;0,5;214,1;21,5;94,5
43543,33333;40,1;1,126;1;225,3;21,5;94,3
43543,375;42,6;1,178;0,7;124,8;22,1;92,8
43543,41667;49,6;1,204;1;99,7;22;91,3
43543,45833;30,2;1,204;1;157,1;22,4;88
43543,5;28,4;1,178;2,1;89,9;21,7;87,3
43543,54167;19,5;1,676;1,6;59,9;20,8;91,9
43543,58333;23,4;2,618;2,8;97,5;20,6;91,8
43543,625;7,3;2,985;1,6;152,6;22;86,7
43543,66667;31,3;2,959;1,3;202,6;22,4;83,5
43543,70833;29,7;2,068;1,6;174,5;22,1;84,1
43543,75;29,3;1,65;1,4;180,6;21,8;85
43543,79167;27,5;1,492;0,9;188,3;21,6;85,9
43543,83333;36,3;1,309;0,3;122,7;21,7;85,5
43543,875;32;1,362;0,4;189;21,6;86,6
43543,91667;52,2;1,231;0,9;237,1;21,2;89,3
43543,95833;39;1,152;0,9;159,1;20,9;89,9
43544;33,4;1,204;0,5;101,8;20,5;91
43544,04167;23,2;1,152;0,4;149,7;20,6;92,4
43544,08333;27,7;1,126;0,3;107,9;20,5;93,2
43544,125;27,4;1,1;0,8;61,2;20,5;93,4
43544,16667;24,2;0,916;0,7;143,3;20,3;93,3
43544,20833;22,8;1,204;0,3;165,3;20,3;93,7
43544,25;36,3;1,204;0,3;144,9;20,5;93,8
43544,29167;49,4;1,414;0,6;139,2;20,6;93,2
43544,33333;64,4;1,859;0,7;77,7;20,9;91,8
43544,375;100,2;2,435;0,9;121,7;21,8;88,3
43544,41667;89;4,085;1;158,6;23,3;80,3
43544,45833;75,3;4,399;1,6;124,8;25,2;70,4
43544,5;62,8;3,639;1,2;150,8;26,4;65,5
43544,54167;44,9;2,906;1,5;83,1;27,5;61,5
43544,58333;42,9;2,828;1,3;117,5;28,7;57,2
43544,625;38,5;2,592;1,3;168,8;29,2;54,8
43544,66667;49,7;2,775;1,1;223,6;29,2;55
43544,70833;58,3;1,859;2,8;325,5;28,1;61,5
43544,75;46,2;1,492;3;324,1;27,1;64,3
43544,79167;18;1,466;3,7;326;26,4;65,5
43544,83333;20,9;1,283;2,8;304,2;26,3;64,8
43544,875;21,2;1,466;1,4;217,3;25,7;68,2
43544,91667;49;1,571;1;253,8;24,5;73,4
43544,95833;53,1;1,545;0,6;182,8;23,5;77,8
43545;45,1;1,388;0,7;229,3;22,8;80,4
43545,04167;33,7;1,362;0,8;242;22,4;82,5
43545,08333;30,8;1,231;1;241,3;22;84,1
43545,125;31,7;1,021;0,5;193,9;22,2;84,3
43545,16667;36,8;1,1;0,5;211,7;21,8;85,7
43545,20833;30,9;1,021;0,8;230,6;21,2;87,1
43545,25;33,3;1,178;0,8;240,6;20,9;87,5
43545,29167;51,2;1,466;0,7;223,1;21;88,1
43545,33333;75,3;1,911;0,7;197,1;22,4;85
43545,375;91,8;1,911;0,7;248,6;23,9;79
43545,41667;91;2,199;1,2;135,6;25,7;71,4
43545,45833;78;2,933;1,4;132,5;26,8;68,1
43545,5;76,1;2,514;1,7;202,2;27,9;63
43545,54167;49,5;1,545;3;312,6;26,1;66,7
43545,58333;19,3;1,388;2,8;264,2;27,7;63
43545,625;5,7;1,335;3,4;265,1;29,6;54,8
43545,66667;10,5;0,995;3,5;312,2;29,7;52
43545,70833;7,6;1,231;3,2;223,8;28,2;57,1
43545,75;ND;ND;ND;ND;ND;ND
43545,79167;ND;ND;ND;ND;ND;ND
43545,83333;ND;ND;ND;ND;ND;ND
43545,875;ND;ND;ND;ND;ND;ND
43545,91667;ND;ND;ND;ND;ND;ND
43545,95833;ND;ND;ND;ND;ND;ND
43546;ND;ND;ND;ND;ND;ND
43546,04167;ND;ND;ND;ND;ND;ND
43546,08333;ND;ND;ND;ND;ND;ND
43546,125;ND;ND;ND;ND;ND;ND
43546,16667;ND;ND;ND;ND;ND;ND
43546,20833;ND;ND;ND;ND;ND;ND
43546,25;ND;ND;ND;ND;ND;ND
43546,29167;ND;ND;ND;ND;ND;ND
43546,33333;ND;ND;ND;ND;ND;ND
43546,375;ND;ND;ND;ND;ND;ND
43546,41667;ND;ND;ND;ND;ND;ND
43546,45833;ND;ND;ND;ND;ND;ND
43546,5;ND;ND;ND;ND;ND;ND
43546,54167;ND;ND;ND;ND;ND;ND
43546,58333;ND;ND;ND;ND;ND;ND
43546,625;ND;ND;ND;ND;ND;ND
43546,66667;ND;ND;ND;ND;ND;ND
43546,70833;ND;ND;ND;ND;ND;ND
43546,75;ND;ND;ND;ND;ND;ND
43546,79167;ND;ND;ND;ND;ND;ND
43546,83333;ND;ND;ND;ND;ND;ND
43546,875;ND;ND;ND;ND;ND;ND
43546,91667;ND;ND;ND;ND;ND;ND
43546,95833;ND;ND;ND;ND;ND;ND
43547;ND;ND;ND;ND;ND;ND
43547,04167;ND;ND;ND;ND;ND;ND
43547,08333;ND;ND;ND;ND;ND;ND
43547,125;ND;ND;ND;ND;ND;ND
43547,16667;ND;ND;ND;ND;ND;ND
43547,20833;ND;ND;ND;ND;ND;ND
43547,25;ND;ND;ND;ND;ND;ND
43547,29167;ND;ND;ND;ND;ND;ND
43547,33333;ND;ND;ND;ND;ND;ND
43547,375;ND;ND;ND;ND;ND;ND
43547,41667;ND;ND;ND;ND;ND;ND
43547,45833;65,2;1,597;1;129,9;25;77
43547,5;51,3;1,754;1,1;188,6;27,3;64,5
43547,54167;42,7;1,754;1,3;127,8;28,9;57,7
43547,58333;56,7;1,702;1,5;115,4;30,1;54
43547,625;69,4;1,807;1,4;94;30,5;52,8
43547,66667;51,1;2,33;1,8;155,9;30,3;51,3
43547,70833;57,3;1,676;2,7;280,8;27,9;61,3
43547,75;39,3;1,126;3,2;312;27;63,4
43547,79167;28;1,021;2,8;303,3;26,4;65,8
43547,83333;21,3;1,204;1,1;193,8;26,1;68,4
43547,875;54,3;1,047;0,9;199,2;25,4;73,3
43547,91667;75,4;1,126;0,8;184,3;24,8;76,2
43547,95833;59,1;1,257;0,7;233,6;24,2;79,1
43548;69;1,126;0,7;219;23,4;82,4
43548,04167;47,5;1,074;0,8;206,8;22,9;83,8
43548,08333;36,4;0,812;0,7;223,2;22,8;83,8
43548,125;40,3;0,785;0,8;238,4;22,6;85
43548,16667;40,4;0,785;0,5;184,9;22,5;85,7
43548,20833;41,3;0,812;0,4;145;22,2;86,2
43548,25;38,2;0,655;0,8;224;22;87,2
43548,29167;37,1;0,785;0,5;205;22;87,3
43548,33333;48,8;0,943;0,6;200,6;22,6;85,8
43548,375;56,1;1,074;0,7;180,5;23,6;81,5
43548,41667;64,7;1,257;1;150,9;24,5;77,4
43548,45833;79,1;1,44;1,5;86,3;24,4;80,5
43548,5;59,4;1,257;1,1;54,7;23,4;85,7
43548,54167;21,1;1,257;1;63,6;23,6;86,6
43548,58333;47,9;1,519;1,4;72,6;24,2;84,2
43548,625;43,1;1,283;1;119,4;24,8;78,5
43548,66667;33,3;1,597;0,7;90,9;25,9;72,1
43548,70833;44,5;1,623;0,5;155,7;26;66,8
43548,75;39;1,466;1;258,6;26;69,3
43548,79167;71,1;1,152;0,9;238,4;24,7;78,3
43548,83333;76,6;1,362;0,7;201,2;23,1;82,5
43548,875;49,3;1,126;1,2;238,5;22,4;83,8
43548,91667;47,1;1,178;1,2;235,1;22,6;82,9
43548,95833;49,1;1,204;0,8;226,1;22,2;83,3
43549;42,7;1,047;0,9;236,4;21,7;83,2
43549,04167;33,1;1,047;0,5;209,3;21,3;85
43549,08333;38,4;1,074;0,4;145,2;20,9;87,5
43549,125;37,7;1,021;0,7;205,5;20,3;89,4
43549,16667;27,9;0,969;0,7;242,6;20,4;89,3
43549,20833;40,7;0,916;0,7;212,2;20,8;88,3
43549,25;34,2;1,047;0,5;218,8;20,8;86,6
43549,29167;35;1,074;0,3;133,7;20,9;86,1
43549,33333;54,2;1,178;0,5;89,9;21,6;85,4
43549,375;56,7;1,283;0,9;78,7;22,5;83,3
43549,41667;79,1;1,257;0,7;121,6;23,7;81,1
43549,45833;70,9;1,597;1,2;115,2;26,3;69,5
43549,5;56,8;2,252;1,6;138,8;27,4;63,9
43549,54167;40,7;2,121;1,2;126,5;28,8;58,3
43549,58333;46,7;1,99;1,4;118,8;29,4;55,9
43549,625;46,7;3,482;1,4;136,3;29,6;55,5
43549,66667;48,4;2,042;2,3;297,5;29,9;54,9
43549,70833;21,7;1,204;3,6;315,8;29,6;54,9
43549,75;4,8;1,231;3,8;301;28,7;56,1
43549,79167;14,1;0,995;4,5;297,8;27,4;59,5
43549,83333;14,3;1,152;2,3;288,6;27;61,2
43549,875;13,5;1,126;1,6;230,6;26,7;62
43549,91667;18,9;1,257;1;146,2;26;68,3
43549,95833;48,8;1,1;0,7;231,2;25,1;72,9
43550;34,7;1,021;0,8;225,8;24,3;76,4
43550,04167;29;0,943;0,9;227,7;23,7;77,8
43550,08333;22,3;0,969;0,5;132;23,1;81,1
43550,125;28,2;0,759;0,7;246;22,7;82,9
43550,16667;21,1;0,785;0,5;153,3;22,8;83,9
43550,20833;27,1;1,047;0,8;137,2;22,9;83,3
43550,25;40;1,388;0,7;166,9;22,6;84,8
43550,29167;60,4;1,44;0,7;231,1;21,9;86,9
43550,33333;76,3;1,78;0,9;180,1;22,7;85,7
43550,375;82,7;1,807;1,1;62,8;24,4;79,3
43550,41667;88,9;1,964;1,3;112,7;25,9;71,9
43550,45833;55,1;2,959;1,4;124,3;27,9;62,1
43550,5;38,3;3,325;1,8;145,3;29,4;57,4
43550,54167;47,9;2,749;1,7;168,3;30,3;54,3
43550,58333;48,8;2,514;1,8;182,3;30,9;51,6
43550,625;56,7;1,362;3,9;302,8;28,7;57,9
43550,66667;22;1,126;4,8;314;28,3;59,5
43550,70833;21,8;0,969;5,5;304,5;27,6;60,4
43550,75;22,3;1,1;6;303,4;26,7;62,8
43550,79167;14,5;1,126;5,3;305,3;26,4;63
43550,83333;12,8;1,074;3,3;310,8;26,5;61,5
43550,875;15,1;1,021;2,8;271,2;26;63,6
43550,91667;20,4;1,309;0,9;142,2;25,3;71,3
43550,95833;75,9;1,283;0,6;196,1;24,4;76
43551;62,7;1,021;1;243,5;23,7;79,4
43551,04167;40,8;0,864;0,8;194,9;23,5;80,6
43551,08333;17,8;0,916;0,7;113,8;24;78,1
43551,125;40;0,916;0,5;166,5;23,4;82,5
43551,16667;35;0,812;0,6;221,1;22,7;85,3
43551,20833;24;0,838;0,6;231,6;22;86,2
43551,25;32,8;1,178;1,1;214,4;21,8;87
43551,29167;46,6;1,519;0,6;232,2;22,5;85,6
43551,33333;73,3;1,597;0,6;171,2;23,2;82,9
43551,375;67,3;2,147;0,9;177,6;24,8;77,4
43551,41667;62,1;4,713;2;141,5;26,6;69,4
43551,45833;55,5;4,085;1,7;142,1;28,1;64,1
43551,5;56,1;4,608;1,9;148,6;29,4;58,7
43551,54167;57,3;3,247;1,5;133,2;30,1;55,6
43551,58333;35,8;2,409;1,2;195,3;31;51,2
43551,625;36,9;1,833;2,6;236,1;32;49,7
43551,66667;54,6;1,178;4,6;314,4;30,5;54,5
43551,70833;29,1;1,021;5,3;304,8;29,1;57,3
43551,75;26,1;1,152;5,9;304,2;27,8;60,2
43551,79167;26;1,152;5;307,5;27,5;60,2
43551,83333;27;1,204;4,8;309,9;27,5;58,9
43551,875;28,1;1,414;3,2;294,3;27,5;59,3
43551,91667;28,5;1,597;1,3;158,2;26,8;65,2
43551,95833;76,2;1,309;0,8;188,5;25,4;73
43552;75,6;1,178;0,8;237;24,5;75,9
43552,04167;43,1;1,021;0,5;185,8;24,2;76,9
43552,08333;41,4;0,943;0,5;185;24;78,4
43552,125;47,5;0,969;0,7;171,4;23,6;79,8
43552,16667;35,5;0,916;0,7;219,7;23,6;80,3
43552,20833;39,3;1,074;0,4;166,5;23,5;81,7
43552,25;47,2;1,231;0,5;144,2;23,6;81,8
43552,29167;56,9;1,702;0,9;133;23,7;81,9
43552,33333;90,3;ND;1,1;133,8;23,6;82,4
43552,375;54;ND;0,8;126;24;82,2
43552,41667;ND;2,88;1,3;126,2;25,6;76,8
43552,45833;ND;2,618;1,1;154,2;27,2;67,7
43552,5;ND;2,54;1,2;150,5;29,1;59,8
43552,54167;ND;2,199;1,7;140,5;30,4;55,7
43552,58333;56,1;1,964;2,5;274,4;30,4;55,7
43552,625;45,4;1,231;5,2;316,4;30,1;54,2
43552,66667;19,7;0,995;5,8;312,9;29,2;55,8
43552,70833;17,7;0,916;6,2;318,9;27,5;60,8
43552,75;18,1;1,283;3,9;251,3;26,9;62,7
43552,79167;28,8;1,362;3,4;284;26,6;63,3
43552,83333;22,1;1,283;2;231,6;25,4;69,6
43552,875;37,8;1,335;1,1;180,2;23,6;82,7
43552,91667;37,5;1,231;1;231,2;23,6;82,9
43552,95833;48,2;1,074;1;204,5;23,8;82,3
43553;34,9;1,335;1,2;132,7;23,2;84,7
43553,04167;41,1;1,074;0,6;204,9;22,9;87,2
43553,08333;35,2;1,047;0,4;123,1;22,6;90,7
43553,125;25,5;0,995;0,7;164,5;22,3;91,8
43553,16667;14,8;1,047;0,8;202,4;22;92,6
43553,20833;14,1;0,995;0,7;163,5;21,8;93,2
43553,25;16,9;1,1;0,6;90,6;21,8;93,6
43553,29167;18,3;1,362;1,2;90,9;21,3;94,3
43553,33333;18,1;1,754;1,2;60,4;20,8;95,4
43553,375;20,2;1,99;0,8;50,6;20,5;96
43553,41667;21;1,807;0,9;84,5;20,6;96,3
43553,45833;15;1,414;1,3;140,4;20,6;96
43553,5;8,7;1,362;1,5;160,5;20,8;95,4
43553,54167;10,8;1,283;0,8;159,2;21,8;94,4
43553,58333;4,3;1,362;0,8;151,3;23,3;88,6
43553,625;15,4;1,283;1;181,9;24,6;75
43553,66667;18,9;1,204;1,3;176,3;25,9;67,4
43553,70833;26,2;1,231;1,6;186,7;25,9;68,3
43553,75;32,2;1,126;1,1;191,9;25,4;71,8
43553,79167;32,8;1,362;1,1;207,3;24,6;76,2
43553,83333;46;1,257;0,9;236;23,4;84,2
43553,875;50,7;1,362;0,8;232,7;22,9;85,1
43553,91667;136,9;1,126;0,7;218,5;22,5;85,4
43553,95833;40,9;1,178;1;243,9;22;85,1
43554;30;1,231;0,7;223,9;21,8;85,6
43554,04167;38,2;1,126;0,4;164,2;21,7;85,9
43554,08333;26,1;1,126;0,5;196,3;21,4;87,2
43554,125;28,2;1,074;0,3;165,1;21,3;88,7
43554,16667;31,3;1,047;0,5;179,1;21,1;91
43554,20833;27,4;1,152;0,7;224,3;20,6;92,6
43554,25;28,4;0,969;0,6;207,7;20,2;92,9
43554,29167;27,6;1,362;0,7;227,1;20,2;92,8
43554,33333;45,2;1,78;0,4;121,1;21,2;91,8
43554,375;66,7;1,492;0,7;170,9;22,1;87,9
43554,41667;50,4;2,068;0,8;109,7;24,1;78,1
43554,45833;68,2;2,618;1;143,6;25,6;71,4
43554,5;56,5;3,011;1,3;169,4;26,9;65,6
43554,54167;40,1;2,514;1,3;158,6;28,2;60,7
43554,58333;38,3;2,592;1,7;105,4;28,2;62,5
43554,625;46,4;2,383;1,3;121,1;28,5;62,2
43554,66667;50,5;1,99;1;155,6;29,1;60,8
43554,70833;60,6;1,911;0,9;219,9;29,1;60,8
43554,75;59,2;1,65;1,2;233,4;28,5;62,4
43554,79167;58,5;1,362;2,9;315;26,9;65,1
43554,83333;21,4;1,388;1,9;249,1;26,3;66,6
43554,875;25,7;1,231;1,6;228,4;25,9;68,3
43554,91667;33,4;1,335;0,8;213,6;25,4;72,3
43554,95833;47,6;1,519;0,7;195,8;25,1;74,6
43555;50;1,414;0,3;131,4;24,5;78,6
43555,04167;69,1;1,178;1,2;216,3;23,4;82,9
43555,08333;37,4;1,074;0,6;205,2;23,1;84,6
43555,125;39,6;1,231;0,5;210;22,7;86,1
43555,16667;43,2;1,178;0,5;185,9;22,6;86,6
43555,20833;42,1;1,1;0,3;154,3;22,4;87,1
43555,25;42,6;1,283;0,6;214,9;22;88,2
43555,29167;42,4;1,231;0,5;181;21,5;89,3
43555,33333;45;1,1;0,4;163,6;22,6;87,6
43555,375;49;1,519;0,9;63,5;24,2;82,3
43555,41667;55,5;1,257;1,3;109,7;26,4;73,2
43555,45833;65,3;1,388;1,2;120,4;28,2;64,5
43555,5;44,7;2,121;1,6;135,1;30;57,5
43555,54167;50,4;1,807;2,2;201,6;30,4;54,4
43555,58333;27,2;1,152;2,7;233,8;30,8;52,8
43555,625;8,9;1,231;2,8;298,6;31,4;49,8
43555,66667;11,9;1,178;4,5;314;30,4;52,9
43555,70833;13,6;0,943;5,5;309,3;28,2;59,1
43555,75;13,5;1,231;2,4;141,7;24,8;77,4
43555,79167;19,8;1,519;0,9;167,4;23,6;87,7
43555,83333;21,4;1,597;1,4;118,3;23,8;83,5
43555,875;13,1;1,414;1,4;189,9;24,3;79,3
43555,91667;28,5;1,362;0,6;141,5;24,1;83,6
43555,95833;42,9;1,074;1,1;230,1;23,4;86,2
43556;26;1,047;0,7;145,5;22,8;87,4
43556,04167;21,7;1,074;1;100,1;23,1;87,3
43556,08333;26,8;1,257;1;156,5;23,3;86,3
43556,125;36,2;0,89;0,4;137,9;23,2;87,8
43556,16667;25,2;0,89;0,8;187,9;22,7;90
43556,20833;22,4;1,047;0,6;116,4;22,5;92,8
43556,25;25,4;1,388;0,6;123,5;22,5;94
43556,29167;33,9;1,362;0,9;174,2;22,2;94,5
43556,33333;33,3;1,466;0,6;136,1;22,5;94,1
43556,375;35;1,78;0,9;94;22,8;92,7
43556,41667;30,8;1,466;0,7;114,5;23;91,9
43556,45833;18,7;1,519;1,5;287,7;23,3;90,5
43556,5;18;1,519;1,1;148,8;23,9;89,2
